arm,impostor_id,surface_seed,frac,rotation_deg,degradation,degradation_param,boundaries_spanned,band_first,band_last,top_sheet,top_aggregate,verdict_001,aggregate_001,coverage_001,renormalised_001,agr_cascade_ratio,agr_duty,agr_phase_duty_identity,agr_colour_pair
impostor,ratio15_duty33,0,0.35,0.0,none,,3,0,3,bar-cascade-001,0.1459,not_recognised,0.1459,1.0,0.1459,0.0,0.0,0.0,0.9116
impostor,ratio15_duty33,0,0.35,0.0,none,,3,0,3,bar-cascade-001,0.1459,not_recognised,0.1459,1.0,0.1459,0.0,0.0,0.0,0.9116
impostor,ratio15_duty33,0,0.35,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,0,0.35,0.0,none,,3,0,3,bar-cascade-001,0.1478,not_recognised,0.1478,1.0,0.1478,0.0,0.0,0.0,0.9237
impostor,ratio15_duty33,0,0.35,0.0,none,,2,1,3,bar-cascade-001,0.1477,not_recognised,0.1477,1.0,0.1477,0.0,0.0,0.0,0.923
impostor,ratio15_duty33,0,0.35,0.0,none,,2,0,2,bar-cascade-001,0.1461,not_recognised,0.1461,1.0,0.1461,0.0,0.0,0.0,0.9133
impostor,ratio15_duty33,0,0.35,0.0,none,,3,0,3,bar-cascade-001,0.146,not_recognised,0.146,1.0,0.146,0.0,0.0,0.0,0.9125
impostor,ratio15_duty33,0,0.35,0.0,none,,3,1,4,bar-cascade-001,0.3785,not_recognised,0.3785,1.0,0.3785,0.0,0.0,0.8978,0.9224
impostor,ratio15_duty33,1,0.35,0.0,none,,3,0,3,bar-cascade-001,0.3258,not_recognised,0.3258,1.0,0.3258,0.0,0.0,0.6923,0.9237
impostor,ratio15_duty33,1,0.35,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,1,0.35,0.0,none,,3,1,4,bar-cascade-001,0.3352,not_recognised,0.3352,1.0,0.3352,0.0,0.0,0.7168,0.9431
impostor,ratio15_duty33,1,0.35,0.0,none,,3,0,3,bar-cascade-001,0.1461,not_recognised,0.1461,1.0,0.1461,0.0,0.0,0.0,0.9133
impostor,ratio15_duty33,1,0.35,0.0,none,,3,0,3,bar-cascade-001,0.1523,not_recognised,0.1523,1.0,0.1523,0.0,0.0315,0.0,0.9133
impostor,ratio15_duty33,1,0.35,0.0,none,,3,0,3,bar-cascade-001,0.1699,not_recognised,0.1699,1.0,0.1699,0.0,0.1134,0.0,0.9237
impostor,ratio15_duty33,1,0.35,0.0,none,,4,0,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,1,0.35,0.0,none,,3,1,4,bar-cascade-001,0.1507,not_recognised,0.1507,1.0,0.1507,0.0,0.0,0.0,0.9421
impostor,ratio15_duty33,2,0.35,0.0,none,,2,2,4,bar-cascade-001,0.271,not_recognised,0.271,1.0,0.271,0.0,0.0,0.501,0.9421
impostor,ratio15_duty33,2,0.35,0.0,none,,3,1,4,bar-cascade-001,0.1509,not_recognised,0.1509,1.0,0.1509,0.0,0.0,0.0,0.9431
impostor,ratio15_duty33,2,0.35,0.0,none,,4,0,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,2,0.35,0.0,none,,2,0,2,bar-cascade-001,0.3704,not_recognised,0.3704,1.0,0.3704,0.0,0.0247,0.9144,0.9133
impostor,ratio15_duty33,2,0.35,0.0,none,,4,0,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,2,0.35,0.0,none,,3,0,3,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,2,0.35,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,2,0.35,0.0,none,,3,1,4,bar-cascade-001,0.1509,not_recognised,0.1509,1.0,0.1509,0.0,0.0,0.0,0.9434
impostor,ratio15_duty33,0,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1493,not_recognised,0.1493,1.0,0.1493,0.0,0.0,0.0,0.9328
impostor,ratio15_duty33,0,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,0,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1457,not_recognised,0.1457,1.0,0.1457,0.0,0.0,0.0,0.9108
impostor,ratio15_duty33,0,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,0,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1509,not_recognised,0.1509,1.0,0.1509,0.0,0.0,0.0,0.9431
impostor,ratio15_duty33,0,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1477,not_recognised,0.1477,1.0,0.1477,0.0,0.0,0.0,0.9231
impostor,ratio15_duty33,0,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1459,not_recognised,0.1459,1.0,0.1459,0.0,0.0,0.0,0.9116
impostor,ratio15_duty33,0,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,1,0.5,0.0,none,,4,0,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,1,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,1,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1478,not_recognised,0.1478,1.0,0.1478,0.0,0.0,0.0,0.9237
impostor,ratio15_duty33,1,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1459,not_recognised,0.1459,1.0,0.1459,0.0,0.0,0.0,0.9116
impostor,ratio15_duty33,1,0.5,0.0,none,,4,0,4,bar-cascade-001,0.1477,not_recognised,0.1477,1.0,0.1477,0.0,0.0,0.0,0.9229
impostor,ratio15_duty33,1,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1478,not_recognised,0.1478,1.0,0.1478,0.0,0.0,0.0,0.9237
impostor,ratio15_duty33,1,0.5,0.0,none,,4,0,4,bar-cascade-001,0.1511,not_recognised,0.1511,1.0,0.1511,0.0,0.0186,0.0,0.9216
impostor,ratio15_duty33,1,0.5,0.0,none,,4,0,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,2,0.5,0.0,none,,4,0,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,2,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1475,not_recognised,0.1475,1.0,0.1475,0.0,0.0,0.0,0.9216
impostor,ratio15_duty33,2,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1478,not_recognised,0.1478,1.0,0.1478,0.0,0.0,0.0,0.9237
impostor,ratio15_duty33,2,0.5,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,2,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1509,not_recognised,0.1509,1.0,0.1509,0.0,0.0,0.0,0.9431
impostor,ratio15_duty33,2,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1461,not_recognised,0.1461,1.0,0.1461,0.0,0.0,0.0,0.9133
impostor,ratio15_duty33,2,0.5,0.0,none,,3,0,3,bar-cascade-001,0.1457,not_recognised,0.1457,1.0,0.1457,0.0,0.0,0.0,0.9108
impostor,ratio15_duty33,2,0.5,0.0,none,,3,1,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.3979,not_recognised,0.3979,1.0,0.3979,0.0,0.0,0.9327,0.9322
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1612,not_recognised,0.1612,1.0,0.1612,0.0,0.0612,0.0,0.9322
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1475,not_recognised,0.1475,1.0,0.1475,0.0,0.0,0.0,0.9216
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1474,not_recognised,0.1474,1.0,0.1474,0.0,0.0,0.0,0.9214
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1491,not_recognised,0.1491,1.0,0.1491,0.0,0.0,0.0,0.9322
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,0,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1476,not_recognised,0.1476,1.0,0.1476,0.0,0.0,0.0,0.9224
impostor,ratio15_duty33,1,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,1,0.75,0.0,none,,3,1,4,bar-cascade-001,0.3667,not_recognised,0.3667,1.0,0.3667,0.0,0.0,0.8527,0.9216
impostor,ratio15_duty33,1,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1491,not_recognised,0.1491,1.0,0.1491,0.0,0.0,0.0,0.9322
impostor,ratio15_duty33,1,0.75,0.0,none,,4,0,4,bar-cascade-001,0.149,not_recognised,0.149,1.0,0.149,0.0,0.0,0.0,0.9311
impostor,ratio15_duty33,1,0.75,0.0,none,,3,0,3,bar-cascade-001,0.1474,not_recognised,0.1474,1.0,0.1474,0.0,0.0,0.0,0.9214
impostor,ratio15_duty33,1,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1491,not_recognised,0.1491,1.0,0.1491,0.0,0.0,0.0,0.9322
impostor,ratio15_duty33,1,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,1,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1494,not_recognised,0.1494,1.0,0.1494,0.0,0.0,0.0,0.9335
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1491,not_recognised,0.1491,1.0,0.1491,0.0,0.0,0.0,0.9322
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.4103,candidate,0.4103,1.0,0.4103,0.0,0.0,0.9785,0.9335
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.3666,not_recognised,0.3666,1.0,0.3666,0.0,0.0,0.8214,0.9224
impostor,ratio15_duty33,2,0.75,0.0,none,,4,0,4,bar-cascade-001,0.4151,candidate,0.4151,1.0,0.4151,0.0,0.0,0.9964,0.9335
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.3982,not_recognised,0.3982,1.0,0.3982,0.0,0.0,0.9339,0.9325
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4089,candidate,0.4089,1.0,0.4089,0.0,0.0,0.9738,0.9325
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.0,0.0,0.9738,0.9335
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,0,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4123,candidate,0.4123,1.0,0.4123,0.0,0.0,0.9865,0.9325
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4088,candidate,0.4088,1.0,0.4088,0.0,0.0,0.9738,0.9322
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4088,candidate,0.4088,1.0,0.4088,0.0,0.0,0.9738,0.9322
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.0,0.0,0.9738,0.9335
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.0,0.0,0.9738,0.9335
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.0,0.0,0.9738,0.9335
impostor,ratio15_duty33,1,1.0,0.0,none,,4,0,4,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.0,0.0,0.9738,0.9335
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4088,candidate,0.4088,1.0,0.4088,0.0,0.0,0.9738,0.9322
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4088,candidate,0.4088,1.0,0.4088,0.0,0.0,0.9738,0.9322
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4088,candidate,0.4088,1.0,0.4088,0.0,0.0,0.9738,0.9322
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.0,0.0,0.9738,0.9335
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.1492,not_recognised,0.1492,1.0,0.1492,0.0,0.0,0.0,0.9325
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.0,0.0,0.9738,0.9335
impostor,ratio15_duty33,2,1.0,0.0,none,,4,0,4,bar-cascade-001,0.4089,candidate,0.4089,1.0,0.4089,0.0,0.0,0.9738,0.9325
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.05,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.1,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,1,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,2,0.2,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.35,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.35,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.35,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
impostor,uniform_stripe_no_cascade,0,0.35,0.0,none,,0,0,0,bar-cascade-001,0.16,not_recognised,0.16,0.4,0.4,,0.0,,1.0
